,Headline,Date,Symbol,Company Name
3715, multibagger stock  icici securities sees more upside on this it share ,"29 Dec 2021, 10:45 AM IST",isec,icici securities
3716, icici securities has  buy  rating on multibagger stock that is up 157  this year ,"27 Dec 2021, 02:13 PM IST",isec,icici securities
3717, icici securities has  buy  tag on this multibagger metal stock ,"23 Dec 2021, 02:34 PM IST",isec,icici securities
3718, this multibagger specialty chemical stock gets  buy  tag from icici securities ,"10 Dec 2021, 12:57 PM IST",isec,icici securities
3719, these 2 multibagger metal stocks are icici securities  top picks ,"09 Dec 2021, 10:11 AM IST",isec,icici securities
3720, icici securities has  buy  rating on this multibagger stock ,"07 Dec 2021, 11:32 AM IST",isec,icici securities
3721, icici securities has  buy  rating on this multibagger specialty chemical stock ,"02 Dec 2021, 12:38 PM IST",isec,icici securities
3722, icici securities bullish on this multibagger stock  raises target price ,"25 Nov 2021, 10:50 AM IST",isec,icici securities
3723, icici securities bullish on this rakesh jhunjhunwala portfolio stock ,"20 Nov 2021, 01:31 PM IST",isec,icici securities
3724, icici securities gives  buy  tag to this metal stock ,"15 Nov 2021, 02:07 PM IST",isec,icici securities
3725, why icici securities is bullish on this tata group multibagger stock ,"12 Nov 2021, 11:39 AM IST",isec,icici securities
3726, icici securities bullish on multibagger stock that has given 155  return this yr ,"11 Nov 2021, 11:32 AM IST",isec,icici securities
3727, icici securities has  buy  on multibagger stock that has surged 145  this year ,"10 Nov 2021, 03:32 PM IST",isec,icici securities
3728, rakesh jhunjhunwala portfolio  icici securities bullish on this tata group stock ,"10 Nov 2021, 01:59 PM IST",isec,icici securities
3729, icici securities bullish on this adar poonawalla backed multibagger stock ,"29 Oct 2021, 12:24 PM IST",isec,icici securities
3730, icici securities has  buy  on this multibagger stock that has risen 210  in a yr ,"28 Oct 2021, 11:41 AM IST",isec,icici securities
3731, icici securities bullish on this multibagger stock  raises target price ,"27 Oct 2021, 12:33 PM IST",isec,icici securities
3732, top diwali muhurat picks  icici securities recommends these 7 stocks to buy ,"26 Oct 2021, 03:22 PM IST",isec,icici securities
3733, this multibagger stock could rally further as icici securities sees more upside ,"26 Oct 2021, 01:54 PM IST",isec,icici securities
3734, icici securities sees upside on this multibagger stock that is up 110  this year ,"25 Oct 2021, 01:51 PM IST",isec,icici securities
3735, icici securities bullish on these 2 multibagger metal stocks ,"20 Oct 2021, 03:36 PM IST",isec,icici securities
3736, this multibagger stock is up 113  this year  icici securities sees more upside ,"19 Oct 2021, 01:52 PM IST",isec,icici securities
3737, this multibagger stock is up 135  in 6 months  icici securities sees more upside ,"13 Oct 2021, 03:40 PM IST",isec,icici securities
3738, these metal stocks are icici securities  top picks in the sector ,"12 Oct 2021, 10:26 AM IST",isec,icici securities
3739, tata motors shares rally over 21  in 5 days  icici securities sees more upside ,"11 Oct 2021, 12:55 PM IST",isec,icici securities
3740, this multibagger stock up 140  in 6 months  icici securities sees more upside ,"07 Oct 2021, 12:35 PM IST",isec,icici securities
3741, top 4 stock picks by icici securities with 3 months time frame ,"06 Oct 2021, 11:35 AM IST",isec,icici securities
3742, it stocks to buy  these are icici securities  top picks ,"06 Oct 2021, 08:54 AM IST",isec,icici securities
3743, bank stocks to buy  here are icici securities  top picks ,"04 Oct 2021, 01:04 PM IST",isec,icici securities
3744, these 2 rakesh jhunjhunwala portfolio stocks are icici securities  top picks ,"30 Sep 2021, 10:41 AM IST",isec,icici securities
3745, these 4 stocks are top picks by icici securities for 3 months time frame ,"24 Sep 2021, 02:25 PM IST",isec,icici securities
3746, icici securities  top stock picks in the specialty chemicals space ,"23 Sep 2021, 09:53 AM IST",isec,icici securities
3747, these auto stocks are icici securities   top picks in the sector ,"16 Sep 2021, 03:20 PM IST",isec,icici securities
3748, these metal stocks are among top picks by icici securities ,"13 Sep 2021, 10:48 AM IST",isec,icici securities
3749, these 6 stocks are top picks by icici securities for 3 months time frame ,"05 Sep 2021, 10:47 AM IST",isec,icici securities
3750, icici securities  top stock recommendations in specialty chemicals space ,"31 Aug 2021, 10:52 AM IST",isec,icici securities
3751, this psu stock could give more than 55  return  icici securities has  buy  ,"29 Aug 2021, 09:49 AM IST",isec,icici securities
3752, zomato a great value stock  icici securities sees huge upside from current level ,"23 Aug 2021, 11:16 AM IST",isec,icici securities
3753, icici securities has  buy  on these sugar stocks  sees upto 50  upside ,"23 Aug 2021, 09:12 AM IST",isec,icici securities
3754, metal index hits record high  icici securities bullish on these two stocks ,"16 Aug 2021, 02:26 PM IST",isec,icici securities
3755, why icici securities is bullish on this chemical stock ,"12 Aug 2021, 08:44 AM IST",isec,icici securities
3756, icici securities bullish on these two chemical stocks ,"09 Aug 2021, 01:21 PM IST",isec,icici securities
3757, icici securities bullish on this tata group stock  raises target price ,"06 Aug 2021, 02:07 PM IST",isec,icici securities
3758, icici securities expects nifty to consolidate around 17 200 to 18 000  lists top buy ideas ,"Feb 8, 2023, 06:08 PM IST",isec,icici securities
3759, dr reddy s labs among 8 stocks that can rally up to 40  post q3 numbers  icici securities ,"Jan 30, 2023, 01:19 PM IST",isec,icici securities
3760, clean science shares surge after anand rathi initiates coverage with  buy  ,"03 Sep 2021, 02:34 PM IST",clean,clean science technology
3761, ajanta pharma to issue bonus shares in the ratio of 1 2 ,"10 May 2022, 03:44 PM IST",ajantpharm,ajanta pharma
3762, ajanta pharma to consider bonus share issue  board meet next week ,"02 May 2022, 11:46 AM IST",ajantpharm,ajanta pharma
3763, ajanta pharma approves share buyback  fixes record date ,"28 Dec 2021, 12:11 PM IST",ajantpharm,ajanta pharma
3764, exide industries shares zoom on insurance subsidiary sale  should you buy  ,"03 Sep 2021, 10:35 AM IST",exideind,exide industries
3765, aptus share  should you buy or hold after muted listing  ,"24 Aug 2021, 11:31 AM IST",aptus,aptus value housing finance india
3766, aptus value housing finance lists at 6  discount to issue price ,"24 Aug 2021, 10:08 AM IST",aptus,aptus value housing finance india
3767, chemplast sanmar  aptus value housing finance shares make tepid debuts ,"24 Aug 2021, 10:04 AM IST",aptus,aptus value housing finance india
3768, aptus shares may list in negative territory  say experts ,"24 Aug 2021, 06:05 AM IST",aptus,aptus value housing finance india
3769, aptus ipo share allotment today  here s how to check application status ,"18 Aug 2021, 07:52 AM IST",aptus,aptus value housing finance india
3770, chemplast sanmar vs aptus ipos  latest gmp  allotment date  other details ,"14 Aug 2021, 03:33 PM IST",aptus,aptus value housing finance india
3771, chemplast sanmar vs aptus ipos  what gmp signals on last day of subscription ,"12 Aug 2021, 01:31 PM IST",aptus,aptus value housing finance india
3772, stock radar  buy aavas financiers for a target of rs 2400  says gaurav bissa ,"Feb 13, 2023, 10:00 PM IST",aavas,aavas financiers
3773, stocks to watch  ongc  lic  hdfc bank  reliance  infra  godrej industries ,"16 Aug 2022, 07:45 AM IST",godrejind,godrej industries
3774, samvat 2078  affle india  lic housing fin  rossari bio among samco s top picks ,"04 Nov 2021, 04:55 PM IST",affle,affle india
3775, affle india shares hit upper circuit for second day post stock split ,"08 Oct 2021, 12:15 PM IST",affle,affle india
3776, affle india board approves stock split in 1 5 ratio ,"26 Aug 2021, 12:57 PM IST",affle,affle india
3777, affle india dips 20  in 6 months  should you buy  ,"25 Aug 2021, 09:47 AM IST",affle,affle india
3778, affle india stock split decision to be taken this week ,"23 Aug 2021, 10:47 AM IST",affle,affle india
3779, irctc  irfc to rvnl  why these railway stocks are in focus today ,"02 Feb 2023, 10:08 AM IST",rvnl,rail vikas nigam
3780, rvnl to irfc  why are railway stocks on the rise  ,"01 Dec 2022, 06:53 PM IST",rvnl,rail vikas nigam
3781, why irctc shares are sideways despite uptrend in rvnl  irfc  other rail stocks ,"01 Dec 2022, 08:37 AM IST",rvnl,rail vikas nigam
3782, from irfc  rvnl to ircon  why railways stocks have been rallying  ,"29 Nov 2022, 02:11 PM IST",rvnl,rail vikas nigam
3783, rail vikas nigam declares interim dividend  fixes record date ,"16 Mar 2022, 02:34 PM IST",rvnl,rail vikas nigam
3784, rvnl stock down 3  as poor dec quarter upsets investors ,"February 13, 2023 02:24 PM IST",rvnl,rail vikas nigam
3785, stocks in focus  tata chemicals  railtel  redington and more ,"Feb 2, 2023, 08:02 AM IST",redington,redington
3786, dcm shriram declares 290  dividend  revenue surges 19 yoy in q3 ,"20 Jan 2023, 05:11 PM IST",dcmshriram,dcm shriram
3787, board of bajaj electricals fixes record date for 150  dividend ,"22 Jul 2022, 06:20 PM IST",bajajelec,bajaj electricals
3788, bajaj electricals demerger  what it means for the stock  ,"09 Feb 2022, 12:30 PM IST",bajajelec,bajaj electricals
3789, ratnamani metals gains over 3  on upbeat q3 earnings ,"February 14, 2023 01:08 PM IST",ratnamani,ratnamani metals & tubes
3790, piramal pharma shares list on stock exchanges after demerger ,"19 Oct 2022, 10:02 AM IST",pplpharma,piramal pharma
3791, globus spirits  ubl to radico khaitan  why liquor stocks are surging  ,"17 Sep 2021, 12:38 PM IST",radico,radico khaitan
3792, stocks in focus  apollo hospitals  radico khaitan  biocon and more ,"Feb 15, 2023, 08:06 AM IST",radico,radico khaitan
3793, acquisitions  margin focus put rhi magnesita india in sweet spot ,"Feb 10, 2023, 07:33 AM IST",rhim,rhi magnesita india
3794, stocks to watch  titan  ptc india  sjvn  jspl  jk cement  gland pharma ,"09 Jan 2023, 07:29 AM IST",sjvn,sjvn
3795, stock to watch  maruti suzuki  adani enterprises  ndtv  ongc  sjvn ,"05 Dec 2022, 07:38 AM IST",sjvn,sjvn
3796, stocks to watch  tracxn tech  indusind  ndtv  havells  sjvn  tata motors ,"20 Oct 2022, 07:55 AM IST",sjvn,sjvn
3797, stocks to watch  zee  tata coffee  heidelbergcement  sjvn  v mart ,"18 Oct 2022, 07:40 AM IST",sjvn,sjvn
3798, from city union bank to ntpc  8 stocks to turn ex dividend next week ,"06 Aug 2022, 03:30 PM IST",cub,city union bank
3799, city union bank investors spooked by asset quality hit in q3 ,"February 13, 2023 09:26 PM IST",cub,city union bank
3800, indiamart shares offer multi year growth story  say analysts ,"23 Feb 2022, 02:52 PM IST",indiamart,indiamart intermesh
3801, indiamart shares plunge 14  today as q3 net profit declines ,"25 Jan 2022, 02:24 PM IST",indiamart,indiamart intermesh
3802, nuvoco vistas shares rebound after weak debut  should you buy or hold  ,"24 Aug 2021, 10:23 AM IST",nuvoco,nuvoco vistas corporation
3803, nuvoco vistas shares make a weak debut  should you buy at current levels  ,"23 Aug 2021, 03:52 PM IST",nuvoco,nuvoco vistas corporation
3804, nuvoco vistas shares list at sharp discount to issue price ,"23 Aug 2021, 03:54 PM IST",nuvoco,nuvoco vistas corporation
3805, nuvoco vistas shares may not have a fancy debut  say experts ,"23 Aug 2021, 05:36 AM IST",nuvoco,nuvoco vistas corporation
3806, nuvoco vistas ipo  what gmp  grey market premium  signals ahead of listing ,"21 Aug 2021, 03:52 PM IST",nuvoco,nuvoco vistas corporation
3807, nuvoco vistas ipo  what gmp signals ahead of listing ,"20 Aug 2021, 08:51 AM IST",nuvoco,nuvoco vistas corporation
3808, nuvoco vistas ipo share allotment today  how to check application status ,"17 Aug 2021, 09:02 AM IST",nuvoco,nuvoco vistas corporation
3809, nuvoco vistas ipo allotment  here s how to check your application status ,"17 Aug 2021, 06:24 AM IST",nuvoco,nuvoco vistas corporation
3810, car trade vs nuvoco vistas ipos  what gmp signals about public issues ,"13 Aug 2021, 07:59 AM IST",nuvoco,nuvoco vistas corporation
3811, nuvoco vistas ipo  gmp  allotment date  other details that you should know ,"12 Aug 2021, 11:36 AM IST",nuvoco,nuvoco vistas corporation
3812, car trade vs nuvoco vistas ipos  latest gmp  subscription and other details ,"11 Aug 2021, 10:13 AM IST",nuvoco,nuvoco vistas corporation
3813, car trade vs nuvoco vistas ipos  latest gmp  price  other details ,"07 Aug 2021, 07:59 AM IST",nuvoco,nuvoco vistas corporation
3814, nuvoco vistas ipo  gmp  price  other details in 10 points ,"06 Aug 2021, 01:19 PM IST",nuvoco,nuvoco vistas corporation
3815, idfc first bank share price jumps after q3fy23 results  buy  sell or hold  ,"23 Jan 2023, 10:45 AM IST",idfc,idfc
3816, ashok leyland and idfc first bank among top 9 midcap picks by motilal oswal ,"10 Jan 2023, 09:58 AM IST",idfc,idfc
3817, yes bank  pnb to idfc first bank  experts bullish on these below   100 stocks ,"09 Jan 2023, 08:06 AM IST",idfc,idfc
3818, idfc first bank shares rise 85  in 6 months  expert predict 100  return in 2023 ,"31 Dec 2022, 08:08 AM IST",idfc,idfc
3819, stocks to watch  tcs  ndtv  iex  adani power  idfc  ongc ,"01 Dec 2022, 07:35 AM IST",idfc,idfc
3820, idfc first bank stock gains over 101  in 4 months  should you buy after q2  ,"24 Oct 2022, 11:45 PM IST",idfc,idfc
3821, motilal oswal s diwali picks  tata chemicals  idfc among top 10 stocks to buy ,"21 Oct 2022, 03:27 PM IST",idfc,idfc
3822, idfc shares climb to 52 week high  do you own  ,"13 Oct 2022, 11:35 AM IST",idfc,idfc
3823, idfc first bank shares hit 52 week high  yes bank share rises 10  in 2 days ,"06 Oct 2022, 11:51 AM IST",idfc,idfc
3824, idfc first bank near year high  yes bank jumps  what banking shares are surging ,"04 Oct 2022, 11:11 AM IST",idfc,idfc
3825, stocks to watch  tata power  maruti suzuki  tvs motor  ongc  idfc ,"25 Aug 2022, 08:13 AM IST",idfc,idfc
3826, idfc shares rally after cci approves divestment of idfc amc ,"02 Aug 2022, 05:32 PM IST",idfc,idfc
3827, idfc first bank shares rally after highest ever profit in q1  should you buy  ,"01 Aug 2022, 10:25 AM IST",idfc,idfc
3828, idfc s record date for interim dividend this week  details inside ,"18 Apr 2022, 02:02 PM IST",idfc,idfc
3829, idfc announces interim dividend  fixes record date  details inside ,"07 Apr 2022, 12:51 PM IST",idfc,idfc
3830, idfc to consider interim dividend this week ,"04 Apr 2022, 10:57 AM IST",idfc,idfc
3831, stocks to watch  idfc  pnb  bhel  cipla ,"27 Jan 2022, 07:44 AM IST",idfc,idfc
3832, stocks to watch  sbi  idfc first bank  dish tv  hul  powergrid  indigo ,"31 Dec 2021, 08:01 AM IST",idfc,idfc
3833, idfc  sun tv network among 7 stocks to trade ex dividend on monday ,"Feb 12, 2023, 01:12 PM IST",idfc,idfc
